,INT_ANY,INT_IDEO,INT_LOG,INT_MISC,addnotes,alternative,alternative_txt,approxdate,attacktype1,attacktype1_txt,attacktype2,attacktype2_txt,attacktype3,attacktype3_txt,city,claim2,claim3,claimed,claimmode,claimmode2,claimmode2_txt,claimmode3,claimmode3_txt,claimmode_txt,compclaim,corp1,corp2,corp3,country,country_txt,crit1,crit2,crit3,dbsource,divert,doubtterr,eventid,extended,gname,gname2,gname3,gsubname,gsubname2,gsubname3,guncertain1,guncertain2,guncertain3,hostkidoutcome,hostkidoutcome_txt,iday,imonth,ingroup,ingroup2,ingroup3,ishostkid,iyear,kidhijcountry,latitude,location,longitude,motive,multiple,natlty1,natlty1_txt,natlty2,natlty2_txt,natlty3,natlty3_txt,ndays,nhostkid,nhostkidus,nhours,nkill,nkillter,nkillus,nperpcap,nperps,nreleased,nwound,nwoundte,nwoundus,propcomment,property,propextent,propextent_txt,propvalue,provstate,ransom,ransomamt,ransomamtus,ransomnote,ransompaid,ransompaidus,region,region_txt,related,resolution,scite1,scite2,scite3,specificity,success,suicide,summary,target1,target2,target3,targsubtype1,targsubtype1_txt,targsubtype2,targsubtype2_txt,targsubtype3,targsubtype3_txt,targtype1,targtype1_txt,targtype2,targtype2_txt,targtype3,targtype3_txt,vicinity,weapdetail,weapsubtype1,weapsubtype1_txt,weapsubtype2,weapsubtype2_txt,weapsubtype3,weapsubtype3_txt,weapsubtype4,weapsubtype4_txt,weaptype1,weaptype1_txt,weaptype2,weaptype2_txt,weaptype3,weaptype3_txt,weaptype4,weaptype4_txt,datetime
17762,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603160003,0.0,Unknown,,,,,,0.0,,,,,16,3,,,,0.0,2016,,33.245706,The incident occurred in the Mahdiyah area of the Dora neighborhood,44.372228,,0.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,7.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 14-20 March 2016,"" OSC Summary, March 14, 2016.",,,0.0,1,0,"03/16/2016: An explosive device detonated near shops in Mahdiyah area, Baghdad city, Baghdad governorate, Iraq. Seven people were injured in the blast. No group claimed responsibility for the incident.",Stores,,,7.0,Retail/Grocery/Bakery (including cell phone shops and generic shops),,,,,1.0,Business,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-16
17763,,,,,,,,2016-03-16 00:00:00,3,Bombing/Explosion,,,,,Samarra district,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603160005,0.0,Unknown,,,,,,0.0,,,,,16,3,,,,0.0,2016,,34.233549,The incident occurred in the Jazirat Samarra area,43.636044,,0.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Saladin,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 14-20 March 2016,"" OSC Summary, March 14, 2016.",,,0.0,0,0,"03/16/2016: Security forces discovered and defused an explosive device in Jazirat Samarra, Samarra, Saladin, Iraq. No group claimed responsibility for the incident.",Unknown,,,,,,,,,20.0,Unknown,,,,,0.0,A roadside bomb was used in the attack.,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-16
17773,,,,,,,,2016-03-16 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603160024,0.0,Unknown,,,,,,0.0,,,,,16,3,,,,0.0,2016,,33.313956,The incident occurred in the Amin area of the 9 Nissan neighborhood,44.506616,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,6.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 16 March 2016,"" OSC Summary, March 16, 2016.",,,0.0,1,0,"03/16/2016: An explosive device detonated near a market in Amin area, Baghdad city, Baghdad governorate, Iraq. One person was killed and six people were injured in the blast. No group claimed responsibility for the incident.",Market,,,74.0,Marketplace/plaza/square,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-16
17774,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201603160025,0.0,Unknown,,,,,,0.0,,,,,16,3,,,,0.0,2016,,33.258403,The incident occurred in the Furat area of the Rasheed neighborhood,44.271584,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,5.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 16 March 2016,"" OSC Summary, March 16, 2016.",,,0.0,1,0,"03/16/2016: An explosive device detonated in Furat neighborhood, Baghdad city, Baghdad governorate, Iraq. Two people were killed and five people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-16
17775,,,,,There is doubt this incident meets terrorism-related criteria.   Officials were investigating whether the crash was due to a technical failure.,4.0,Lack of Intentionality,,3,Bombing/Explosion,,,,,Hawijah district,,,1.0,4.0,,,,,E-mail,,Iraqi Air Force,,,95.0,Iraq,1,1,0,,,1,201603160026,1.0,Islamic State of Iraq and the Levant (ISIL),,,,,,0.0,,,,,16,3,,,,,2016,,35.320671,,43.767281,The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident and stated that the aircraft was in engaged in airstrikes at the time of the attack.,0.0,95.0,Iraq,,,,,,,,,,0.0,0.0,0.0,-99.0,,,0.0,0.0,A military aircraft was damaged in this attack.,1,4.0,Unknown,-99.0,Kirkuk,,,,,,,10.0,Middle East & North Africa,,0/0/0000,"""Singapore: Iraq says three missing after Air Force plane crashes near Kirkuk,"" Channel NewsAsia Online, March 16, 2016.","""Singapore: Iraq says two pilots missing in Cessna plane crash northwest of Kirkuk,"" Channel NewsAsia Online, March 16, 2016.","""Iraq: Security Roundup 1900 GMT 16 March 2016,"" OSC Summary, March 16, 2016.",3.0,1,0,"03/16/2016: Assailants shot down a military aircraft in Hawijah district, Kirkuk, Iraq. Three crew members were reported missing following the crash. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Cessna 208 Caravan Plane,,,31.0,Military Aircraft,,,,,4.0,Military,,,,,0.0,Antiaircraft artillery was used in the attack.,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-16
17784,,,,,,,,,3,Bombing/Explosion,,,,,Latifiyah,,,1.0,8.0,,,,,Personal claim,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201603160039,0.0,Islamic State of Iraq and the Levant (ISIL),,,Al Janub Province of the Islamic State,,,0.0,,,,,16,3,,,,0.0,2016,,32.984996,,44.356933,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,2.0,0.0,0.0,,0,,,,Babil,,,,,,,10.0,Middle East & North Africa,,,"""Bomb blast kills civilian, wounds 2 others in southern Baghdad,"" Iraqi News, March 16, 2016.","""Terrorism: Transcript of ISIL's Al-Bayan Radio Broadcast for 17 March,"" Twitter, March 17, 2016.",,1.0,1,0,"03/16/2016: An explosive device detonated in Latifiyah, Babil, Iraq. One person was killed and two people were injured in the blast. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,A roadside bomb was used in the attack.,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-16
17794,,,,,"Casualty numbers for this incident conflict across sources.  Following GTD protocol, the lowest reliable estimates are reported here.",,,2016-03-17 00:00:00,3,Bombing/Explosion,,,,,Sutayh,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201603170001,0.0,Unknown,,,,,,0.0,,,,,17,3,,,,0.0,2016,,33.099823,The incident occurred in Madain subdistrict,44.583464,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,5.0,0.0,0.0,,0,,,,Diyala,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 17 March 2016,"" OSC Summary, March 17, 2016.",,,2.0,1,0,"03/17/2016: An explosive device detonated in Sutayh, Diyala, Iraq. At least one person was killed and five people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-17
17795,,,,,,,,2016-03-17 00:00:00,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Not Applicable,,,95.0,Iraq,1,1,1,,,0,201603170002,0.0,Unknown,,,,,,0.0,,,,,17,3,,,,0.0,2016,,33.370291,The incident occurred in the Shuala area of the Kadhimiya neighborhood,44.278676,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,7.0,0.0,0.0,,0,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 17 March 2016,"" OSC Summary, March 17, 2016.",,,0.0,1,0,"03/17/2016: An explosive device detonated in Shuala area, Baghdad city, Baghdad governorate, Iraq. Two people were killed and seven people were injured in the blast. No group claimed responsibility for the incident.",Civilians,,,67.0,Unnamed civilians-ambiguous,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-17
17796,,,,,,,,,3,Bombing/Explosion,,,,,Husseiniyah,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603170003,0.0,Unknown,,,,,,0.0,,,,,17,3,,,,0.0,2016,,33.546329,,44.413509,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,7.0,0.0,0.0,,0,,,,Diyala,,,,,,,10.0,Middle East & North Africa,,,"""8 people killed, wounded in bomb blast in northern Baghdad,"" Iraqi News, March 17, 2016.","""Iraq: Security Roundup 1900 GMT 17 March 2016,"" OSC Summary, March 17, 2016.",,1.0,1,0,"03/17/2016: An explosive device detonated in Husseiniyah, Diyala, Iraq. One person was killed and seven people were injured in the blast. No group claimed responsibility for the incident.",Shops,,,7.0,Retail/Grocery/Bakery (including cell phone shops and generic shops),,,,,1.0,Business,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-17
17797,,,,,,,,2016-03-17 00:00:00,3,Bombing/Explosion,,,,,Balad Ruz district,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603170004,0.0,Unknown,,,,,,0.0,,,,,17,3,,,,0.0,2016,,33.202415,The incident occurred in the Tuwaythah area,44.526899,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,A vehicle was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Diyala,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 17 March 2016,"" OSC Summary, March 17, 2016.",,,3.0,1,0,"03/17/2016: An explosive device attached to a vehicle detonated in Balad Ruz, Diyala, Iraq. The owner of the vehicle, a muezzin, was killed in the blast. No group claimed responsibility for the incident.",Vehicle of Muezzin,,,85.0,Religious figures,,,,,15.0,Religious Figures/Institutions,,,,,0.0,A sticky bomb attached to a vehicle was used in the attack.,29.0,Sticky Bomb,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-17
17798,,,,,,,,2016-03-17 00:00:00,2,Armed Assault,,,,,Kirkuk,,,0.0,,,,,,,,Unknown,Iraqi Volunteer Forces,,95.0,Iraq,1,1,1,,,0,201603170007,0.0,Unknown,,,,,,0.0,,,,,17,3,,,,0.0,2016,,35.464912,,44.380426,,0.0,95.0,Iraq,95.0,Iraq,,,,,,,0.0,0.0,0.0,0.0,-99.0,,2.0,0.0,0.0,,0,,,,Kirkuk,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 17 March 2016,"" OSC Summary, March 17, 2016.",,,1.0,1,0,"03/17/2016: Assailants shot and injured a lawyer and a volunteer forces captain in Kirkuk city, Kirkuk, Iraq. No group claimed responsibility for the incident.",Lawyer,Captain,,,,94.0,Non-State Militia,,,1.0,Business,17.0,Terrorists/Non-State Militia,,,0.0,,5.0,Unknown Gun Type,,,,,,,5,Firearms,,,,,,,2016-03-17
17823,,,,,,,,,3,Bombing/Explosion,,,,,Yusufiyah,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603180005,0.0,Unknown,,,,,,0.0,,,,,18,3,,,,0.0,2016,,33.079165,,44.253006,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,8.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Babil,,,,,,,10.0,Middle East & North Africa,,,"""Bomb blast kills, wounds 9 persons in al-Yusifiyah in southern Baghdad,"" Iraqi News, March 18, 2016.","""Iraq: Security Roundup 1900 GMT 18 March 2016,"" OSC Summary, March 18, 2016.",,1.0,1,0,"03/18/2016: An explosive device detonated near a market in Yusufiyah, Babil, Iraq. One person was killed and eight people were injured in the blast. No group claimed responsibility for the incident.",Market,,,74.0,Marketplace/plaza/square,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-18
17824,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603180006,0.0,Unknown,,,,,,0.0,,,,,18,3,,,,0.0,2016,,33.225542,The incident occurred in the Arab Ebjur area of the Rasheed neighborhood,44.44068,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,5.0,0.0,0.0,A bus was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 18 March 2016,"" OSC Summary, March 18, 2016.",,,0.0,1,0,"03/18/2016: An explosive device detonated near a bus in Arab Ebjur area, Baghdad city, Baghdad governorate, Iraq. Two people were killed and five people were injured in the blast. No group claimed responsibility for the incident.",Bus,,,99.0,Bus (non-tourist),,,,,19.0,Transportation,,,,,0.0,A roadside bomb was used in the attack.,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-18
17846,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Iraqi Traffic Police,,,95.0,Iraq,1,1,1,,,0,201603190001,0.0,Unknown,,,,,,0.0,,,,,19,3,,,,0.0,2016,,33.345212,The incident occurred in the Ghazaliya area of the Mansour neighborhood,44.280657,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,A vehicle was damaged in this attack.,1,3.0,Minor (likely < $1 million),-99.0,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 14-20 March 2016,"" OSC Summary, March 14, 2016.",,,0.0,1,0,"03/19/2016: An explosive device planted in a vehicle detonated in Ghazaliya area, Baghdad city, Baghdad governorate, Iraq. The owner of the vehicle, a police captain, was killed in the blast. No group claimed responsibility for the incident.",Vehicle of Captain,,,25.0,Police security forces/Officers,,,,,3.0,Police,,,,,0.0,,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-19
17847,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603190002,0.0,Unknown,,,,,,0.0,,,,,19,3,,,,0.0,2016,,33.373407,The incident occurred in the Obaydi area of the 9 Nissan neighborhood,44.536096,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,9.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 14-20 March 2016,"" OSC Summary, March 14, 2016.",,,0.0,1,0,"03/19/2016: An explosive device detonated near a market in Obaydi area, Baghdad city, Baghdad governorate, Iraq. One person was killed and nine people were injured in the blast. No group claimed responsibility for the incident.",Market,,,74.0,Marketplace/plaza/square,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-19
17848,,,,,,,,,3,Bombing/Explosion,,,,,Abu Ghraib,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603190003,0.0,Unknown,,,,,,0.0,,,,,19,3,,,,0.0,2016,,33.296585,,44.081769,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,6.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Roundup of Security Incidents 14-20 March 2016,"" OSC Summary, March 14, 2016.",,,1.0,1,0,"03/19/2016: An explosive device detonated near a market in Abu Ghraib, Al Anbar, Iraq. Two people were killed and six people were injured in the blast. No group claimed responsibility for the incident.",Market,,,74.0,Marketplace/plaza/square,,,,,14.0,Private Citizens & Property,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-19
17849,,,,,,1.0,Insurgency/Guerilla Action,,3,Bombing/Explosion,,,,,Makhmur district,,,1.0,8.0,,,,,Personal claim,,Combined Joint Task Force – Operation Inherent Resolve (CJTF–OIR),,,95.0,Iraq,1,1,0,,,1,201603190004,0.0,Islamic State of Iraq and the Levant (ISIL),,,Dijlah Province of the Islamic State,,,0.0,,,,,19,3,,,,0.0,2016,,35.773546,,43.581376,,0.0,422.0,International,,,,,,,,,1.0,0.0,1.0,0.0,10.0,,3.0,0.0,3.0,It is unknown if any property was damaged in this attack.,-9,,,,Arbil,,,,,,,10.0,Middle East & North Africa,,,"""U.S. Marine killed in ISIL rocket attack in northern Iraq is identified,"" USA Today, March 19, 2016.","""Islamic State rocket kills U.S. Marine in Iraq - Pentagon,"" Reuters UK, March 19, 2016.","""American soldier in Iraq killed by Islamic State rocket,"" UPI, March 19, 2016.",3.0,1,0,"03/19/2016: Assailants fired rockets and attacked a military base hosting United States forces in Makhmur, Arbil, Iraq. At least one soldier, Staff Sergeant Louis F. Cardin, was killed and three soldiers were injured in the attack. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",United States Base,,,27.0,Military Barracks/Base/Headquarters/Checkpost,,,,,4.0,Military,,,,,0.0,Two Katyusha rockets were used in the attack.,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-19
17852,,,,,,,,,3,Bombing/Explosion,,,,,Kubaysah,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603190008,0.0,Unknown,,,,,,0.0,,,,,19,3,,,,0.0,2016,,33.591748,,42.617254,,0.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 19 March 2016,"" OSC Summary, March 19, 2016.",,,1.0,0,0,"03/19/2016: Security forces discovered and destroyed four explosives-laden vehicles in Kubaysah, Al Anbar, Iraq. No group claimed responsibility for the incident.",Unknown,,,,,,,,,20.0,Unknown,,,,,1.0,Four explosives-laden vehicles were used in the attack.,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-19
17853,,,,,,,,2016-03-19 00:00:00,3,Bombing/Explosion,,,,,Karma,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603190009,0.0,Unknown,,,,,,0.0,,,,,19,3,,,,0.0,2016,,33.403631,The incident occurred in the Albu-Tayah area,43.911542,,0.0,95.0,Iraq,,,,,,,,,0.0,0.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Al Anbar,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 19 March 2016,"" OSC Summary, March 19, 2016.",,,1.0,0,0,"03/19/2016: Security forces discovered and destroyed two explosives-laden vehicles in Karma, Al Anbar, Iraq. No group claimed responsibility for the incident.",Unknown,,,,,,,,,20.0,Unknown,,,,,1.0,Two explosives-laden vehicles were used in the attack.,15.0,Vehicle,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-19
17854,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603190010,0.0,Unknown,,,,,,0.0,,,,,19,3,,,,0.0,2016,,33.268092,The incident occurred in the Bayaa area of the Rasheed neighborhood,44.344917,,0.0,95.0,Iraq,,,,,,,,,2.0,0.0,0.0,0.0,-99.0,,6.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 19 March 2016,"" OSC Summary, March 19, 2016.",,,0.0,1,0,"03/19/2016: An explosive device detonated near a cafe in Bayaa area, Baghdad city, Baghdad governorate, Iraq. Two people were killed and six people were injured in the blast. No group claimed responsibility for the incident.",Cafe,,,2.0,Restaurant/Bar/Cafe,,,,,1.0,Business,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-19
17855,,,,,,,,,3,Bombing/Explosion,,,,,Baghdad,,,0.0,,,,,,,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603190011,0.0,Unknown,,,,,,0.0,,,,,19,3,,,,0.0,2016,,33.226153,The incident occurred in the Abu Disheer area of the Rasheed neighborhood,44.385046,,0.0,95.0,Iraq,,,,,,,,,1.0,0.0,0.0,0.0,-99.0,,8.0,0.0,0.0,It is unknown if any property was damaged in this attack.,-9,,,,Baghdad,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 19 March 2016,"" OSC Summary, March 19, 2016.",,,0.0,1,0,"03/19/2016: An explosive device detonated near shops in Abu Disheer, Baghdad city, Baghdad governorate, Iraq. One person was killed and eight people were injured in the blast. No group claimed responsibility for the incident.",Shops,,,7.0,Retail/Grocery/Bakery (including cell phone shops and generic shops),,,,,1.0,Business,,,,,0.0,,16.0,Unknown Explosive Type,,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-19
17856,,,,,,,,2016-03-19 00:00:00,3,Bombing/Explosion,,,,,Tikrit district,,,1.0,8.0,,,,,Personal claim,,Unknown,,,95.0,Iraq,1,1,1,,,0,201603190012,0.0,Islamic State of Iraq and the Levant (ISIL),,,Kirkuk Province of the Islamic State ,,,0.0,,,,,19,3,,,,0.0,2016,,34.896537,The incident occurred at the Ajil Oilfield,43.812777,,0.0,95.0,Iraq,,,,,,,,,18.0,18.0,0.0,0.0,-99.0,,0.0,0.0,0.0,,0,,,,Saladin,,,,,,,10.0,Middle East & North Africa,,,"""Iraq: Security Roundup 1900 GMT 19 March 2016,"" OSC Summary, March 19, 2016.","""Terrorism: Transcript of ISIL's Al-Bayan Radio Broadcast for 20 March,"" Twitter, March 20, 2016.",,0.0,1,0,"03/19/2016: Assailants attacked the Ajil Oilfield in Tikrit, Saladin, Iraq. Security forces repelled the assault, killing 18 assailants. The Islamic State of Iraq and the Levant (ISIL) claimed responsibility for the incident.",Oilfields,,,1.0,Gas/oil,,,,,1.0,Business,,,,,0.0,Rocket launchers were used in the attack.,11.0,"Projectile (rockets, mortars, RPGs, etc.)",,,,,,,6,Explosives/Bombs/Dynamite,,,,,,,2016-03-19
